series_number,part_number,item_number,level,title,call_number,object_number,priref,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
01,13,601,ITEM,"Item 601: Tribune negatives including the National Anti-War Conference, 1970",ON 161/item 601,1344415,110375023,1970,1970-01-01 00:00:00,1970-12-31 00:00:00,6 negatives,http://archival.sl.nsw.gov.au/Details/archive/110375023,http://archival.sl.nsw.gov.au/Details/archive/110374766,31,FL4570286|FL4570288|FL4570290|FL4570291|FL4570292|FL4570293|FL4570296|FL4570298|FL4570300|FL4570303|FL4570305|FL4570307|FL4570309|FL4570310|FL4570312|FL4570313|FL4570317|FL4570321|FL4570322|FL4570324|FL4570326|FL4570327|FL4570329|FL4570331|FL4570332|FL4570334|FL4570337|FL4570340|FL4570342|FL4570344|FL4570346,"Includes:|Speakers and audience at the National Anti-War Conference, Sydney Town Hall, February 17-21, 1970, Rows 1-2, row 3 no. 1-5, row 5 no. 2-4, row 6.|Demonstration in city streets arguing the release of anti-war unionist Dawson, Row 3 no. 6, row 4, row 5 no. 1.",,demonstrations|conventions|public speaking|posters & placards|banners|city & town streets,,"Sydney Town Hall (Sydney, N.S.W.)"
01,13,602,ITEM,"Item 602: Tribune negatives including the National Anti-War Conference, February 1970",ON 161/item 602,1344416,110375024,1970,1970-01-01 00:00:00,1970-12-31 00:00:00,30 negatives,http://archival.sl.nsw.gov.au/Details/archive/110375024,http://archival.sl.nsw.gov.au/Details/archive/110374766,33,FL4574704|FL4574706|FL4574709|FL4574710|FL4574712|FL4574714|FL4574716|FL4574717|FL4574720|FL4574722|FL4574724|FL4574727|FL4574728|FL4574735|FL4574737|FL4574738|FL4574740|FL4574743|FL4574747|FL4574752|FL4574754|FL4574757|FL4574761|FL4574764|FL4574765|FL4574766|FL4574769|FL4574774|FL4574778|FL4574782|FL4574784|FL4574786|FL4574789,"Includes:|Demonstration in city streets protesting against imperialist forces in Indo China and Vietnam, Row 1, row 2 no. 1-4.|Speakers at the National Anti-War Conference at Sydney Town Hall, February 17-21, 1970, Row 2 no. 5-6, row 3 no. 1, row 5 no. 3-6, row 6.",,demonstrations|conventions|public speaking|banners|posters & placards|city & town streets,,"Sydney Town Hall (Sydney, N.S.W.)"
01,13,603,ITEM,"Item 603: Tribune negatives including the National Anti-War Conference, February 1970",ON 161/item 603,1344418,110375026,February 1970,1970-02-17 00:00:00,1970-02-21 00:00:00,23 negatives,http://archival.sl.nsw.gov.au/Details/archive/110375026,http://archival.sl.nsw.gov.au/Details/archive/110374766,30,FL4573198|FL4573199|FL4573200|FL4573201|FL4573202|FL4573203|FL4573204|FL4573205|FL4573206|FL4573207|FL4573208|FL4573209|FL4573210|FL4573211|FL4573212|FL4573213|FL4573214|FL4573215|FL4573216|FL4573217|FL4573218|FL4573219|FL4573220|FL4573221|FL4573222|FL4573223|FL4573224|FL4573225|FL4573226|FL4573227,"Includes:|Speakers and audience at the National Anti-War Conference in Sydney Town Hall, February 17-21, 1970, Rows 1-6.",,conventions|public speaking|banners,,"Sydney Town Hall (Sydney, N.S.W.)"
01,13,604,ITEM,"Item 604: Tribune negatives including the National Anti-War Conference, February 1970",ON 161/item 604,1344423,110375030,1970,1970-02-17 00:00:00,1970-02-21 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110375030,http://archival.sl.nsw.gov.au/Details/archive/110374766,36,FL4574373|FL4574374|FL4574375|FL4574376|FL4574377|FL4574378|FL4574379|FL4574380|FL4574381|FL4574382|FL4574383|FL4574384|FL4574385|FL4574386|FL4574387|FL4574388|FL4574389|FL4574390|FL4574391|FL4574392|FL4574393|FL4574394|FL4574395|FL4574396|FL4574397|FL4574398|FL4574399|FL4574400|FL4574401|FL4574402|FL4574403|FL4574404|FL4574405|FL4574406|FL4574407|FL4574408,"Includes:|Speakers and audience at the National Anti-War Conference at Sydney Town Hall, February 17-21, 1970, Rows 1-5.",,conventions|public speaking|banners|Vietnam War,,"Sydney Town Hall (Sydney, N.S.W.)"
01,13,605,ITEM,"Item 605: Tribune negatives including various meetings, n.d.",ON 161/item 605,1344424,110375031,[n.d.],1970-01-01 00:00:00,1972-12-31 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110375031,http://archival.sl.nsw.gov.au/Details/archive/110374766,36,FL4574749|FL4574750|FL4574751|FL4574753|FL4574755|FL4574756|FL4574758|FL4574759|FL4574760|FL4574762|FL4574763|FL4574767|FL4574768|FL4574770|FL4574771|FL4574772|FL4574773|FL4574775|FL4574776|FL4574777|FL4574779|FL4574780|FL4574781|FL4574783|FL4574785|FL4574787|FL4574788|FL4574790|FL4574793|FL4574795|FL4574798|FL4574799|FL4574800|FL4574804|FL4574806|FL4574808,"Includes:|Speakers and audience at an unidentified meeting in lower Sydney Town Hall, Row 2 no. 3-6, rows 3-4.|Various pairs of gentleman posed in front of the Works Manager's office of the Carriage Works Eveleigh, Row 5 no. 1-4.|Receiving line and audience at a conference in an unidentified hall, Row 6.",,meetings|conventions|Australian flags|public speaking,,"Sydney Town Hall (Sydney, N.S.W.)|Eveleigh Railway Workshops (Redfern, N.S.W.)"
01,13,606,ITEM,"Item 606: Tribune negatives including demonstration outside South African Airways, n.d.",ON 161/item 606,1344426,110375033,[n.d.],1970-01-01 00:00:00,1972-12-31 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110375033,http://archival.sl.nsw.gov.au/Details/archive/110374766,36,FL4573429|FL4573433|FL4573436|FL4573438|FL4573440|FL4573442|FL4573445|FL4573446|FL4573447|FL4573448|FL4573451|FL4573453|FL4573455|FL4573456|FL4573457|FL4573458|FL4573459|FL4573460|FL4573464|FL4573466|FL4573467|FL4573469|FL4573470|FL4573471|FL4573472|FL4573473|FL4573474|FL4573477|FL4573478|FL4573480|FL4573486|FL4573490|FL4573492|FL4573495|FL4573496|FL4573497,"Includes:|Speakers and audience at a conference in an unidentified hall, Row 1 no. 1-5.|Demonstration with media presence against apartheid in sport, outside the South African Airways office, Row 1 no. 6, rows 2-4, row 5 no. 1.",,airlines|demonstrations|posters & placards|conventions|Australian flags|microphones|apartheid,,
01,13,607,ITEM,"Item 607: Tribune negatives including demonstration about workers' accident pay, n.d.",ON 161/item 607,1344428,110375035,[n.d.],1970-01-01 00:00:00,1972-12-31 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110375035,http://archival.sl.nsw.gov.au/Details/archive/110374766,36,FL4575213|FL4575214|FL4575217|FL4575219|FL4575221|FL4575224|FL4575225|FL4575228|FL4575230|FL4575231|FL4575233|FL4575234|FL4575235|FL4575237|FL4575238|FL4575241|FL4575243|FL4575245|FL4575247|FL4575250|FL4575253|FL4575254|FL4575259|FL4575260|FL4575262|FL4575264|FL4575265|FL4575266|FL4575270|FL4575273|FL4575275|FL4575277|FL4575278|FL4575281|FL4575285|FL4575289,"Includes:|Meeting and demonstration about workers' accident pay, inside and outside the Wood Hall House, Rows 2-3, row 4 no. 1-3.",,demonstrations|meetings|wages|city & town streets|posters & placards,,
01,13,608,ITEM,"Item 608: Tribune negatives including demonstration by the Union of Australian Women, n.d.",ON 161/item 608,1344437,110375043,[n.d.],1970-01-01 00:00:00,1972-12-31 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110375043,http://archival.sl.nsw.gov.au/Details/archive/110374766,36,FL4574942|FL4574945|FL4574946|FL4574951|FL4574952|FL4574958|FL4574961|FL4574963|FL4574964|FL4574965|FL4574967|FL4574969|FL4574972|FL4574974|FL4574976|FL4574979|FL4574981|FL4574983|FL4574985|FL4574987|FL4574988|FL4574989|FL4574991|FL4574994|FL4574996|FL4575000|FL4575001|FL4575004|FL4575006|FL4575008|FL4575009|FL4575010|FL4575011|FL4575013|FL4575014|FL4575015,"Includes:|Demonstration by the Union of Australian Women about bread prices, including placards saying ""support C.A.R.P. campaign against rising prices"", Row 4, row 5 no. 1-3.|Speakers and audience at a meeting in an unidentified hall, Row 5 no. 4-6, row 6.",,demonstrations|posters & placards|meetings|public speaking,Union of Australian Women,
01,13,609,ITEM,"Item 609: Tribune negatives including demonstration by Comeng workers, n.d.",ON 161/item 609,1344439,110375045,[n.d.],1970-01-01 00:00:00,1972-12-31 00:00:00,30 negatives,http://archival.sl.nsw.gov.au/Details/archive/110375045,http://archival.sl.nsw.gov.au/Details/archive/110374766,34,FL4577765|FL4577766|FL4577767|FL4577776|FL4577780|FL4577783|FL4577784|FL4577785|FL4577786|FL4577787|FL4577789|FL4577790|FL4577795|FL4577802|FL4577803|FL4577804|FL4577805|FL4577806|FL4577808|FL4577810|FL4577812|FL4577818|FL4577822|FL4577824|FL4577826|FL4577827|FL4577828|FL4577831|FL4577833|FL4577835|FL4577836|FL4577837|FL4577850|FL4577854,"Includes:|Demonstration through streets of an unidentified town to the Comeng Holdings Limited factory, by workers about equal pay, Rows 2-3, row 4 no. 1.|Speaker and audience at lecture in unidentified lecture hall, Row 4 no. 2-3, row 5, row 6 no. 1-3.",,demonstrations|posters & placards|city & town streets|lectures|public speaking,Commonwealth Engineering Co.,
01,13,610,ITEM,"Item 610: Tribune negatives including anti-Vietnam war posters, n.d.",ON 161/item 610,1344441,110375047,[n.d.],1970-01-01 00:00:00,1972-12-31 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110375047,http://archival.sl.nsw.gov.au/Details/archive/110374766,36,FL4577277|FL4577278|FL4577279|FL4577280|FL4577281|FL4577282|FL4577283|FL4577284|FL4577285|FL4577286|FL4577287|FL4577288|FL4577289|FL4577290|FL4577291|FL4577292|FL4577293|FL4577294|FL4577295|FL4577296|FL4577297|FL4577298|FL4577299|FL4577300|FL4577301|FL4577302|FL4577303|FL4577304|FL4577305|FL4577306|FL4577307|FL4577308|FL4577309|FL4577310|FL4577311|FL4577312,"Original negative sleeve titled: women at Kingsgate BLF|Includes:|Copies of posters, ""Fight for peace, declare war on conscription"" and ""Freedom for Angela Davis"", Row 2.|Buildings and lawns on unidentified university campus, Row 1 no. 1, row 3 no. 1-4, row 5 no. 1 and no. 5-6.",,political posters|university buildings|university students,,
