series_number,part_number,item_number,level,title,call_number,object_number,priref,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
01,08,351,ITEM,"Item 351: Tribune negatives including meeting in Town Hall, demonstrators inside building, demonstrators with revised wording to ""Advance Australia Fair"", portrait of unidentified man, speaker addresses audience, a toast to the Russian revolution, November 1969",ON 161/Item 351,1343054,110374890,November 1969,1969-11-01 00:00:00,1969-11-30 00:00:00,35 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374890,http://archival.sl.nsw.gov.au/Details/archive/110374750,35,FL4541268|FL4541270|FL4541271|FL4541272|FL4541273|FL4541274|FL4541276|FL4541277|FL4541278|FL4541280|FL4541281|FL4541284|FL4541286|FL4541288|FL4541289|FL4541290|FL4541291|FL4541292|FL4541295|FL4541297|FL4541298|FL4541300|FL4541301|FL4541302|FL4541304|FL4541306|FL4541307|FL4541308|FL4541309|FL4541312|FL4541315|FL4541316|FL4541317|FL4541320|FL4541322,"Includes:|Meeting in (possibly) Town Hall. Row 1.|Demonstrators inside office building?, banners include ""Conscription is un-Australian"", ""Conscription is un-democratic"", and ""Put Libs last"". Row 2.|Demonstrators hold up banners including revised political wording to ""Advance Australia Fair"". Row 3.|Portrait of unidentified man. Row 4.|Unidentified speaker at lecturn addresses audience. Row 5.|A toast to the Russian revolution, November 1969. Row 6.",,demonstrators (political)|meetings|toasts|Russian flags|posters & placards,,
01,08,352,ITEM,"Item 352: Tribune negatives including job delegates meeting, Frank Bishop of Townsville, YSL demonstration, demonstration in Hyde Park, discussion at New Theatre, Reverend W. Pollack, Anatoli Stroganov, Dmitri Mihailovich Shulgin, Vechislav Petrovich Shuntov, Soviet scientific ship ""Lira"", Sydney Opera House, July 1968",ON 161/Item 352,1343076,110374908,July 1968,1968-07-01 00:00:00,1968-07-31 00:00:00,34 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374908,http://archival.sl.nsw.gov.au/Details/archive/110374750,34,FL4538981|FL4538983|FL4538987|FL4538989|FL4538990|FL4538994|FL4538998|FL4539000|FL4539004|FL4539005|FL4539008|FL4539009|FL4539012|FL4539014|FL4539016|FL4539017|FL4539018|FL4539020|FL4539023|FL4539025|FL4539029|FL4539032|FL4539035|FL4539037|FL4539038|FL4539040|FL4539042|FL4539045|FL4539048|FL4539049|FL4539051|FL4539053|FL4539055|FL4539059,"Includes:|Job delegates meeting at Sydney Town Hall in support of ACTU (Australian Council of Trade Unions) National Wage Case, portrait of Frank Bishop of Townsville. Rows 1-2.|YSL (Young Socialist League) demonstration at the Regent Cinema regarding the screening of ""the Green Berets"". Row 3.|Demonstration in Hyde Park, banners include ""Freedom for the Czechs"", and ""Students care about Czechoslavakia, Commo's get out"". Row 4 no. 17-18.|Discussion at New Theatre after the showing of ""America Hurrah"", portrait of Reverend W. Pollack. Row 4 no. 19-22.|Portrait of seaman Anatoli Stroganov, portrait of Chief Officer Dmitri Mihailovich Shulgin, portrait of leading scientist Vechislav Petrovich Shuntov, Soviet scientific ship ""Lira"" in Sydney Harbour, construction at Sydney Opera House. Rows 5-6.",,demonstrations|ships|students|university students|film productions|theatrical productions|sailors|scientists,"Australian Council of Trade Unions|New Theatre (Sydney, N.S.W.)|Regent Theatre (Sydney, N.S.W.)|Sydney Town Hall",Sydney Opera House (N.S.W.)|Sydney Harbour (N.S.W.)
01,08,353,ITEM,"Item 353: Tribune negatives including construction work at Sydney Opera House, two men in sports store with tennis racquets, Sydney Hospital, small car tries to move through large crowd at Sydney University, 1968?",ON 161/Item 353,1343952,110374927,1968,1968-01-01 00:00:00,1968-12-31 00:00:00,27 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374927,http://archival.sl.nsw.gov.au/Details/archive/110374750,31,FL4538271|FL4538272|FL4538273|FL4538274|FL4538275|FL4538276|FL4538277|FL4538278|FL4538279|FL4538280|FL4538281|FL4538282|FL4538283|FL4538284|FL4538285|FL4538286|FL4538287|FL4538288|FL4538289|FL4538290|FL4538291|FL4538292|FL4538293|FL4538294|FL4538295|FL4538296|FL4538297|FL4538298|FL4538299|FL4538300|FL4538301,"Includes:|Construction work at Sydney Opera House, Rows 1-3.|Two unidentified men in sports supply store with tennis racquets. Row 3.|Banner on enquiry desk and exterior of Sydney Hospital says ""What will you do without a Sydney City Hospital"", exterior of Sydney Hospital. Rows 4-5.|Small car tries to move through large crowd of students or demonstrators at Sydney University, people try to stop car. Rows 5-6.",,hospitals|building construction|tennis racquets|university students|motor vehicles|demonstrations|banners,,"University of Sydney (N.S.W.)|Sydney Opera House (N.S.W.)|Sydney Hospital (Macquarie Street, Sydney, N.S.W.)"
01,08,354,ITEM,"Item 354: Tribune negatives including Mini Morris car with swastika on back window, Aboriginal State Conference at Sydney University, portraits of Paddy Nangolominj, Colong Committee's relay finishing at NSW Parliament House, August 1968",ON 161/Item 354,1343954,110374928,August 1968,1968-08-01 00:00:00,1968-08-31 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374928,http://archival.sl.nsw.gov.au/Details/archive/110374750,36,FL4542643|FL4542644|FL4542645|FL4542649|FL4542650|FL4542651|FL4542652|FL4542654|FL4542655|FL4542657|FL4542658|FL4542659|FL4542660|FL4542665|FL4542666|FL4542667|FL4542668|FL4542669|FL4542670|FL4542671|FL4542675|FL4542676|FL4542677|FL4542678|FL4542679|FL4542681|FL4542686|FL4542687|FL4542688|FL4542689|FL4542690|FL4542691|FL4542693|FL4542695|FL4542696|FL4542697,"Includes:|People walk alongside Mini Morris car pushing it, stickers on back window of car in shape of swastika, car being carried away by a Ford pickup truck. Rows 1-2.|Aboriginal State Conference at Sydney University, portraits of Paddy Nangolominj from Goulburn Island, August 1968. Rows 2-5.|The Colong Committee's relay finishing at NSW Parliament House. Row 6.",,motor vehicles|races|conventions|university students|Aboriginal culture|parliaments|Fascists,University of Sydney,
01,08,355,ITEM,"Item 355: Tribune negatives including chess exhibition by the ""Peaceful Pawns"" including Max Fuller, Fred Flatow and Trevor Hay, Mick Rangiari at a meeting, folk singer Mary Travers, August 1968",ON 161/Item 355,1343958,110374930,August 1968,1968-08-01 00:00:00,1968-08-31 00:00:00,35 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374930,http://archival.sl.nsw.gov.au/Details/archive/110374750,35,FL4543315|FL4543316|FL4543317|FL4543319|FL4543321|FL4543324|FL4543326|FL4543330|FL4543332|FL4543334|FL4543339|FL4543341|FL4543343|FL4543344|FL4543346|FL4543347|FL4543349|FL4543350|FL4543352|FL4543353|FL4543354|FL4543356|FL4543358|FL4543359|FL4543361|FL4543362|FL4543364|FL4543366|FL4543367|FL4543369|FL4543370|FL4543372|FL4543374|FL4543376|FL4543377,"Includes:|Chess exhibition at the Teachers' Federation by the ""Peaceful Pawns"" Olympic representatives Max Fuller, Fred Flatow and Trevor Hay. Rows 1-3.|Mick Rangiari at a meeting at A.E. Goodwins, to raise funds for strikers. Row 4.|Folk singer Mary Travers of the group ""Peter, Paul and Mary"" at her room at the Wentworth Hotel. Rows 5-6.",,chess players|chess|singers|strikes,N.S.W. Teachers' Federation,
01,08,356,ITEM,"Item 356: Tribune negatives including portraits of Mary Travers of the group ""Peter, Paul and Mary"", Hiroshima Day Demonstration, ""Teakwood"" ship, portrait of Jon Hornibrook, August 1968",ON 161/Item 356,1343959,110374931,August 1968,1968-08-01 00:00:00,1968-08-31 00:00:00,33 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374931,http://archival.sl.nsw.gov.au/Details/archive/110374750,33,FL4543788|FL4543789|FL4543790|FL4543791|FL4543792|FL4543793|FL4543794|FL4543795|FL4543796|FL4543797|FL4543798|FL4543799|FL4543800|FL4543801|FL4543802|FL4543803|FL4543804|FL4543805|FL4543806|FL4543807|FL4543808|FL4543809|FL4543810|FL4543811|FL4543812|FL4543813|FL4543814|FL4543815|FL4543816|FL4543817|FL4543818|FL4543819|FL4543820,"Includes:|Folk singer Mary Travers of the group ""Peter, Paul and Mary"" at her room at the Wentworth Hotel. Rows 1-2.|Hiroshima Day Demonstration, banners include ""Remember Hiroshima No More War"" at Martin Place. Row 2.|Photo of masts, side, deck, and timber piles on deck of ship ""Teakwood"". Rows 3-6.|Portrait of Jon Hornibrook. Row 6.",,ships|singers|demonstrations|banners,,
01,08,357,ITEM,"Item 357: Tribune negatives including portraits of Jon Hornibrook and Irena Niedzwiecki, wharfies job delegates annual conference, Mick Rangiari speaks to workers at a meeting at APM, portrait of Danny Simpson, portraits of speakers at Dr. Spock rally, August 1968",ON 161/Item 357,1343961,110374933,August 1968,1968-08-01 00:00:00,1968-08-31 00:00:00,35 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374933,http://archival.sl.nsw.gov.au/Details/archive/110374750,35,FL4543111|FL4543114|FL4543117|FL4543119|FL4543121|FL4543123|FL4543125|FL4543127|FL4543128|FL4543129|FL4543132|FL4543134|FL4543136|FL4543137|FL4543139|FL4543141|FL4543142|FL4543143|FL4543145|FL4543146|FL4543148|FL4543149|FL4543151|FL4543154|FL4543156|FL4543158|FL4543160|FL4543161|FL4543163|FL4543164|FL4543166|FL4543168|FL4543171|FL4543172|FL4543173,"Includes:|Portraits of  Jon Hornibrook and Irena Niedzwiecki. Row 1.|Wharfies job delegates annual conference at 60 Sussex Street, banners include ""United for increased wages, full employment, improved fringe benefits"". Rows 2-3.|Mick Rangiari speaks to workers at a meeting at APM, Botany. Rows 4-5.|Tribune seller, Danny Simpson, at Sydney Town Hall. Row 6 no. 1.|Dr. Spock rally, lower Town Hall, Sydney, speakers include Dr. D. McLean, Bridget Gilling, Reverend Dr. A.W. Loy, Simon Townsend, Dr. John Berry, Professor S.D. Rubbo, Julie Rigg. Row 6.",,wharf labourers|meetings|banners|newspaper sellers,"McLean, D.|Gilling, Bridget|Townsend, Simon|Berry, John|Rubbo, Sydney D.",
01,08,358,ITEM,"Item 358: Tribune negatives including Dr. Spock rally, speakers include Dr. D. McLean, Bridget Gilling, Reverend Dr. A.W. Loy, Simon Townsend, Dr. John Berry, Professor S.D. Rubbo, Julie Rigg, portrait of Prabir Chakravarty, portrait of George Petersen, crowd waiting to see the play ""America Hurrah"", Andre Michaux speaking to workers, August 1968",ON 161/Item 358,1344307,110374938,August 1968,1968-08-01 00:00:00,1968-08-31 00:00:00,37 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374938,http://archival.sl.nsw.gov.au/Details/archive/110374750,37,FL4543921|FL4543926|FL4543929|FL4543934|FL4543936|FL4543939|FL4543942|FL4543944|FL4543945|FL4543947|FL4543950|FL4543951|FL4543952|FL4543954|FL4543956|FL4543958|FL4543965|FL4543981|FL4543983|FL4543986|FL4543991|FL4543995|FL4543999|FL4544000|FL4544002|FL4544003|FL4544006|FL4544007|FL4544009|FL4544011|FL4544022|FL4544035|FL4544036|FL4544037|FL4544038|FL4544039|FL4544040,"Includes:|Dr. Spock rally, lower Town Hall, Sydney, speakers include Dr. D. McLean, Bridgit Gilling, Reverend Dr. A.W. Loy, Simon Townsend, Dr. John Berry, Professor S.D. Rubbo, Julie Rigg. Rows 1-3.|Portrait of Indian comrade, Prabir Chakravarty. Row 4 no. 1-3.|Portrait of George Petersen, MLA for Port Kembla, at Parliament House. Row 4 no. 4-6.|The crowd at the Teachers' Federation waiting to see the play ""America Hurrah"", banners include ""Willis Bans America Hurrah!"". Row 5.|Andre Michaux, lecturer in French at Monash University, speaking to workers at the Opera House re events in France. Row 6.",,theatrical productions|demonstrations|workers|politicians|banners,"Sydney Town Hall|Gilling, Bridget|Townsend, Simon|Berry, John|Rubbo, Sydney D.|McLean, D.|Sydney Opera House","Teachers' Federation Building (166 Phillip Street, Sydney, N.S.W.)"
01,08,359,ITEM,"Item 359: Tribune negatives including students protest at the GPO and Polish Consulate regarding Czechoslovakia, deputation to the National Executive of the CPA, portrait of unidentified persons, crowds stand in park, August 1968",ON 161/Item 359,1344311,110374942,August 1968,1968-08-01 00:00:00,1968-08-31 00:00:00,23 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374942,http://archival.sl.nsw.gov.au/Details/archive/110374750,30,FL4542535|FL4542537|FL4542539|FL4542544|FL4542546|FL4542547|FL4542549|FL4542550|FL4542551|FL4542552|FL4542553|FL4542557|FL4542558|FL4542559|FL4542561|FL4542563|FL4542565|FL4542566|FL4542568|FL4542570|FL4542571|FL4542576|FL4542577|FL4542579|FL4542581|FL4542584|FL4542586|FL4542589|FL4542591|FL4542598,"Includes:|Students protest at the GPO and the Polish Consulate regarding the Soviet intervention in Czechoslovakia. Rows 1-3.|Deputation to the National Executive of the CPA. Rows 4-5.|Portrait of unidentified persons, crowds stand in park. Row 6.",,demonstrations|crowds|posters & placards,"Communist Party of Australia|General Post Office (Sydney, N.S.W.)",
01,08,360,ITEM,"Item 360: Tribune negatives including CPA meeting including Malcolm Salmon, Jack Mundey, and Laurie Aarons, interior and window of New World Books, August 1968",ON 161/Item 360,1344320,110374950,August 1968,1968-08-01 00:00:00,1968-08-31 00:00:00,30 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374950,http://archival.sl.nsw.gov.au/Details/archive/110374750,33,FL4543685|FL4543686|FL4543687|FL4543688|FL4543689|FL4543690|FL4543691|FL4543692|FL4543693|FL4543694|FL4543695|FL4543696|FL4543697|FL4543698|FL4543699|FL4543700|FL4543701|FL4543702|FL4543706|FL4543707|FL4543708|FL4543709|FL4543710|FL4543711|FL4543712|FL4543713|FL4543714|FL4543715|FL4543716|FL4543717|FL4543718|FL4543719|FL4543721,"Includes:|CPA meeting regarding France and Czechoslovakia, at 168 Day Street, including Malcolm Salmon the reporter, Jack Mundey the chairman, and Laurie Aarons. Rows 1-4.|Interior and window of New World Books in Pitt Street. Rows 5-6.",,meetings|bookshops,"Salmon, Malcolm, 1925-1986|Mundey, Jack, 1932-|Aarons, Laurie, 1917-2005|Communist Party of Australia",
