series_number,part_number,item_number,level,title,call_number,object_number,priref,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
03,16,1051,ITEM,"Item 1051: Tribune negatives including community independents BBQ and dinner, March-May 1988",ON 160/Item 1051,1055444,110370767,March-May 1988,1988-01-01 00:00:00,1988-12-31 00:00:00,35 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370767,http://archival.sl.nsw.gov.au/Details/archive/110369631,35,FL4476349|FL4476352|FL4476353|FL4476355|FL4476357|FL4476359|FL4476360|FL4476363|FL4476364|FL4476366|FL4476368|FL4476373|FL4476375|FL4476377|FL4476380|FL4476382|FL4476383|FL4476385|FL4476386|FL4476388|FL4476392|FL4476393|FL4476396|FL4476398|FL4476401|FL4476402|FL4476403|FL4476405|FL4476408|FL4476411|FL4476413|FL4476415|FL4476417|FL4476418|FL4476419,"Includes:|Anti-gun rally (female), March 1988|Community Independents BBQ & rally & dinner, May 1988|Original negative sleeve titled March community independents",,dinners|people in societal roles|public speaking,,
03,16,1052,ITEM,"Item 1052: Tribune negatives including Palestinian, Public Service Association marches and women's band, 1987-1988",ON 160/Item 1052,1055445,110370768,1987-1988,1987-01-01 00:00:00,1988-12-31 00:00:00,40 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370768,http://archival.sl.nsw.gov.au/Details/archive/110369631,40,FL4478300|FL4478301|FL4478302|FL4478303|FL4478304|FL4478305|FL4478306|FL4478307|FL4478308|FL4478309|FL4478310|FL4478311|FL4478312|FL4478313|FL4478317|FL4478318|FL4478319|FL4478320|FL4478321|FL4478322|FL4478323|FL4478325|FL4478328|FL4478332|FL4478337|FL4478339|FL4478340|FL4478342|FL4478345|FL4478348|FL4478351|FL4478353|FL4478354|FL4478357|FL4478359|FL4478361|FL4478362|FL4478363|FL4478364|FL4478366,"Includes:|Rhoda Roberts, 1988|Palestinian march, March 1988|Members of Kampuchean peoples front with Cliff Dolan, 1987|Famous Girls, women's band|Denis Doherty|Original negative sleeve titled Bits & pieces",,demonstrations|bands|women|public servants,,
03,16,1053,ITEM,"Item 1053: Tribune negatives including monorail rally and Nelson Mandela birthday celebrations, protest, July 1988",ON 160/Item 1053,1055446,110370769,July 1988,1988-01-01 00:00:00,1988-12-31 00:00:00,41 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370769,http://archival.sl.nsw.gov.au/Details/archive/110369631,41,FL4474834|FL4474836|FL4474837|FL4474839|FL4474840|FL4474842|FL4474844|FL4474845|FL4474847|FL4474849|FL4474850|FL4474852|FL4474853|FL4474855|FL4474856|FL4474857|FL4474859|FL4474861|FL4474863|FL4474865|FL4474866|FL4474868|FL4474870|FL4474872|FL4474874|FL4474875|FL4474877|FL4474880|FL4474883|FL4474887|FL4474889|FL4474891|FL4474893|FL4474895|FL4474898|FL4474900|FL4474902|FL4474905|FL4474907|FL4474909|FL4474910,"Includes:|Mandela's birthday, July 1988|Fred Nile, July 1988|Original negative sleeve titled July, Mandela's birthday / Fred Nile",,birthday parties|rallies|demonstrations,,
03,16,1054,ITEM,"Item 1054: Tribune negatives including anti-Ron Casey rally, Tribune newspaper and jumper, July-September 1988",ON 160/Item 1054,1055448,110370771,July-September 1988,1988-01-01 00:00:00,1988-12-31 00:00:00,40 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370771,http://archival.sl.nsw.gov.au/Details/archive/110369631,40,FL4475391|FL4475392|FL4475393|FL4475394|FL4475395|FL4475396|FL4475397|FL4475398|FL4475399|FL4475400|FL4475401|FL4475402|FL4475403|FL4475404|FL4475405|FL4475406|FL4475407|FL4475408|FL4475409|FL4475410|FL4475411|FL4475412|FL4475413|FL4475414|FL4475415|FL4475416|FL4475417|FL4475418|FL4475419|FL4475420|FL4475421|FL4475422|FL4475423|FL4475424|FL4475425|FL4475426|FL4475427|FL4475428|FL4475429|FL4475430,"Includes:|Anti-Ron Casey rally, September 1988|Fiji, launch of Shattered Corps, July 1988|Tribune, 1988|Aboriginal / Union coalition, Tiga Byles, 1988|Original negative sleeve titled July/August Tiga Byles / Anti-Casey demo",,rallies|newspapers|jumpers (clothing),,
03,16,1055,ITEM,"Item 1055: Tribune negatives including migrant food shops and kids, September 1988",ON 160/Item 1055,1055449,110370772,September 1988,1988-01-01 00:00:00,1988-12-31 00:00:00,40 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370772,http://archival.sl.nsw.gov.au/Details/archive/110369631,40,FL4472746|FL4472748|FL4472751|FL4472752|FL4472754|FL4472756|FL4472757|FL4472759|FL4472762|FL4472763|FL4472766|FL4472770|FL4472772|FL4472775|FL4472777|FL4472779|FL4472780|FL4472781|FL4472783|FL4472785|FL4472787|FL4472789|FL4472790|FL4472791|FL4472793|FL4472794|FL4472796|FL4472797|FL4472799|FL4472801|FL4472802|FL4472805|FL4472808|FL4472811|FL4472813|FL4472814|FL4472815|FL4472821|FL4472823|FL4472825,"Includes:|School kids|Mirgant kids|Deaths in custody forum, September 1988|Original negative sleeve titled Sept '88, Migrant kids",,children|migrants|shops,,
03,16,1056,ITEM,"Item 1056: Tribune negatives including Towers of Torture art exhibition and migrant, school kids, September 1988",ON 160/Item 1056,1055451,110370774,September 1988,1988-01-01 00:00:00,1988-12-31 00:00:00,41 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370774,http://archival.sl.nsw.gov.au/Details/archive/110369631,41,FL4475702|FL4475706|FL4475707|FL4475710|FL4475711|FL4475713|FL4475714|FL4475716|FL4475719|FL4475720|FL4475722|FL4475724|FL4475726|FL4475728|FL4475730|FL4475732|FL4475733|FL4475734|FL4475735|FL4475738|FL4475741|FL4475742|FL4475743|FL4475747|FL4475748|FL4475751|FL4475752|FL4475753|FL4475755|FL4475757|FL4475759|FL4475762|FL4475764|FL4475766|FL4475768|FL4475769|FL4475771|FL4475773|FL4475775|FL4475776|FL4475777,"Includes:|Marrickville|Migrant kids, September 1988|School kids, September 1988|Chile, Towers of Torture exhibition, September 1988|Alan Bond, Towers of Torture exhibition, September 1988|Original negative sleeve titled Marrickville, Kids / Towers of Torture Sept. '88",,children|migrants|art exhibitions,,
03,16,1057,ITEM,"Item 1057: Tribune negatives including New Zealand peace fleet and warships, Sydney, New South Wales, September 1988",ON 160/Item 1057,1055454,110370777,September 1988,1988-01-01 00:00:00,1988-12-31 00:00:00,34 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370777,http://archival.sl.nsw.gov.au/Details/archive/110369631,34,FL4475624|FL4475625|FL4475626|FL4475627|FL4475628|FL4475629|FL4475630|FL4475631|FL4475635|FL4475636|FL4475637|FL4475641|FL4475650|FL4475652|FL4475654|FL4475656|FL4475657|FL4475660|FL4475663|FL4475666|FL4475667|FL4475669|FL4475673|FL4475676|FL4475679|FL4475681|FL4475684|FL4475687|FL4475689|FL4475692|FL4475695|FL4475697|FL4475698|FL4475700,"Includes:|New Zealand peace fleet, September 1988|Warships, September 1988|Original negative sleeve titled Warships, NZ peace fleet, Sept.",Peace movements--Australia.,warships|demonstrations,,
03,16,1058,ITEM,"Item 1058: Tribune negatives including International Peace Bureau Conference, September 1988",ON 160/Item 1058,1055457,110370780,September 1988,1988-01-01 00:00:00,1988-12-31 00:00:00,38 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370780,http://archival.sl.nsw.gov.au/Details/archive/110369631,38,FL4473242|FL4473244|FL4473246|FL4473249|FL4473251|FL4473253|FL4473254|FL4473256|FL4473258|FL4473259|FL4473261|FL4473263|FL4473265|FL4473267|FL4473269|FL4473271|FL4473272|FL4473275|FL4473276|FL4473278|FL4473280|FL4473282|FL4473284|FL4473287|FL4473289|FL4473291|FL4473292|FL4473294|FL4473296|FL4473298|FL4473300|FL4473303|FL4473305|FL4473307|FL4473310|FL4473312|FL4473313|FL4473314,"Includes:|Peace Conference (International Peace Bureau), September 1988|Original negative sleeve titled IPB Conf.",,conventions|public speaking|peace movement,,
03,16,1059,ITEM,"Item 1059: Tribune negatives including International Peace Bureau Conference and Di Margetts and Irina Dunne, September 1988",ON 160/Item 1059,1055458,110370781,September 1988,1988-01-01 00:00:00,1988-12-31 00:00:00,37 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370781,http://archival.sl.nsw.gov.au/Details/archive/110369631,37,FL4479398|FL4479400|FL4479405|FL4479409|FL4479412|FL4479413|FL4479416|FL4479418|FL4479421|FL4479422|FL4479424|FL4479425|FL4479427|FL4479444|FL4479447|FL4479449|FL4479451|FL4479452|FL4479453|FL4479455|FL4479457|FL4479458|FL4479461|FL4479462|FL4479465|FL4479466|FL4479470|FL4479471|FL4479472|FL4479473|FL4479474|FL4479475|FL4479478|FL4479480|FL4479482|FL4479484|FL4479486,"Includes:|Peace Conference (International Peace Bureau)|Rendra, September 1988|Irina Dunne, September 1988|Original negative sleeve titled Rendra, Irina Dunne, IPB",,conventions|women|men|groups (people),,
03,16,1060,ITEM,"Item 1060: Tribune negatives including Hiroshima protests, Margaret Thatcher at Powerhouse Museum and Survive Radio Redfern radio station, August 1988",ON 160/Item 1060,1055461,110370784,August 1988,1988-01-01 00:00:00,1988-12-31 00:00:00,38 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370784,http://archival.sl.nsw.gov.au/Details/archive/110369631,38,FL4476085|FL4476088|FL4476091|FL4476092|FL4476094|FL4476096|FL4476098|FL4476101|FL4476102|FL4476105|FL4476107|FL4476108|FL4476109|FL4476113|FL4476117|FL4476118|FL4476121|FL4476122|FL4476126|FL4476127|FL4476129|FL4476131|FL4476132|FL4476133|FL4476135|FL4476136|FL4476138|FL4476139|FL4476140|FL4476142|FL4476144|FL4476145|FL4476148|FL4476150|FL4476151|FL4476153|FL4476155|FL4476156,"Includes:|Margaret Thatcher at the Powerhouse, August 1988|Hiroshima, August 1988|Original negative sleeve titled August",,radio stations|Aboriginal peoples (Australians)|demonstrations|politicians,,
